"","data.list.id","title","date.created","url","country"
"65","624368","Short Term Consultant: Final Project Evaluation (GBV & Protection)",2013-12-18,"http://reliefweb.int/node/624368","Haiti"
"66","624307","Returns Project Manager",2013-12-18,"http://reliefweb.int/node/624307","Haiti"
"67","623911","Formateur Logistique – H/F - HAITI",2013-12-18,"http://reliefweb.int/node/623911","Haiti"
"68","623595","Grants Assistant",2013-12-16,"http://reliefweb.int/node/623595","Haiti"
"69","623127","Senior Humanitarian Programme Advisor for the Caribbean – Cash and Markets",2013-12-13,"http://reliefweb.int/node/623127","Haiti"
"70","622811","Livelihoods Deputy Project Manager",2013-12-12,"http://reliefweb.int/node/622811","Haiti"
"71","622792","Chauffeurs (2)",2013-12-12,"http://reliefweb.int/node/622792","Haiti"
"72","622768","Assistant Administratif/ Logistique",2013-12-12,"http://reliefweb.int/node/622768","Haiti"
"73","622759","Assistant DRR",2013-12-12,"http://reliefweb.int/node/622759","Haiti"
"74","622753","Chef de Base, Haiti",2013-12-12,"http://reliefweb.int/node/622753","Haiti"
"75","622585","Assistant Santé / Watsan",2013-12-11,"http://reliefweb.int/node/622585","Haiti"
"76","622583","Assistant Santé / Watsan",2013-12-11,"http://reliefweb.int/node/622583","Haiti"
"77","622231","CONSULTANT POUR REDACTION D’APPEL D’OFFRE DE CONSTRUCTION",2013-12-10,"http://reliefweb.int/node/622231","Haiti"
"78","621920","Sr. National Technical Expert – Community and Youth Development",2013-12-09,"http://reliefweb.int/node/621920","Haiti"
"79","621916","Gestionnaire de la Sécurité ( Staff National)",2013-12-09,"http://reliefweb.int/node/621916","Haiti"
"80","621841","Medical Informatics Implementation Manager at University Hospital, Mirebelais",2013-12-09,"http://reliefweb.int/node/621841","Haiti"
"81","621806","Expert Junior - PROGRAMME D’APPUI A LA PRISE EN COMPTE DU CHANGEMENT CLIMATIQUE DANS LA POLITIQUE NATIONALE DE DEVELOPPEMENT D’HAÏTI, (AP3C)",2013-12-09,"http://reliefweb.int/node/621806","Haiti"
"82","621805","Expert administratif - PROGRAMME D’APPUI A LA PRISE EN COMPTE DU CHANGEMENT CLIMATIQUE DANS LA POLITIQUE NATIONALE DE DEVELOPPEMENT D’HAÏTI, (AP3C)",2013-12-09,"http://reliefweb.int/node/621805","Haiti"
"83","621803","Chef d'équipe, expert senior - PROGRAMME D’APPUI A LA PRISE EN COMPTE DU CHANGEMENT CLIMATIQUE DANS LA POLITIQUE NATIONALE DE DEVELOPPEMENT D’HAÏTI, (",2013-12-09,"http://reliefweb.int/node/621803","Haiti"
"84","621122","Senior Technical Coordinator",2013-12-05,"http://reliefweb.int/node/621122","Haiti"
"85","620926","Communications Coordinator",2013-12-04,"http://reliefweb.int/node/620926","Haiti"
"86","620924","Evaluation, Accountability and Learning Movement Coordinator",2013-12-04,"http://reliefweb.int/node/620924","Haiti"
"87","620868","OPERATIONS & FINANCE MANAGER",2013-12-04,"http://reliefweb.int/node/620868","Haiti"
"88","620850","CHIEF OF PARTY, Haiti",2013-12-04,"http://reliefweb.int/node/620850","Haiti"
"89","620540","Program Officer",2013-12-03,"http://reliefweb.int/node/620540","Haiti"
"90","619655","Finance, Administration and Human Resource Manager",2013-11-29,"http://reliefweb.int/node/619655","Haiti"
"91","619701","Health Delegate, Community Based Health and First Aid (CBHFA)",2013-11-29,"http://reliefweb.int/node/619701","Haiti"
"92","618862","Coordinateur Administratif et financier – H/F – HAITI",2013-11-28,"http://reliefweb.int/node/618862","Haiti"
"93","618904","LEARNING AND KNOWLEDGE MANAGER",2013-11-26,"http://reliefweb.int/node/618904","Haiti"
"94","618722","Programme Funding Manager - Haiti",2013-11-26,"http://reliefweb.int/node/618722","Haiti"
"95","618721","Procurement Specialist",2013-11-26,"http://reliefweb.int/node/618721","Haiti"
"96","618416","Advocacy Officer - Haiti",2013-11-25,"http://reliefweb.int/node/618416","Haiti"
"97","617717","Technical Director - Les Cayes, Haiti",2013-11-21,"http://reliefweb.int/node/617717","Haiti"
"98","617685","Ingénieur(e) Structure Expert(e)",2013-11-21,"http://reliefweb.int/node/617685","Haiti"
"99","616979","Logistics & Security Coordinator",2013-11-19,"http://reliefweb.int/node/616979","Haiti"
"100","616900","Area Coordinator",2013-11-19,"http://reliefweb.int/node/616900","Haiti"
"101","616694","Spinal Cord Injury and Rehabilitation Program Coordinator",2013-11-18,"http://reliefweb.int/node/616694","Haiti"
"102","616667","Assistant Country Director",2013-11-18,"http://reliefweb.int/node/616667","Haiti"
"103","616215","Un(e) consultant(e) pour le renforcement des capacités de gestion d’une association partenaire",2013-11-15,"http://reliefweb.int/node/616215","Haiti"
"104","616074","Assistance technique – médecin urgentiste",2013-11-15,"http://reliefweb.int/node/616074","Haiti"
"105","615831","Haiti Monitoring & Evaluation Coordinator",2013-11-14,"http://reliefweb.int/node/615831","Haiti"
"106","615858","Monitoring and Evaluation Manager",2013-11-14,"http://reliefweb.int/node/615858","Haiti"
"107","615555","Temporary Appointment Cholera Manager P4",2013-11-13,"http://reliefweb.int/node/615555","Haiti"
"108","615497","Impact Monitoring and Reporting Consultant",2013-11-13,"http://reliefweb.int/node/615497","Haiti"
"109","615464","Country Project Director - Haiti",2013-11-13,"http://reliefweb.int/node/615464","Haiti"
"110","615180","Photovoice Facilitator - Creole Speaker",2013-11-12,"http://reliefweb.int/node/615180","Haiti"
"111","614882","PRINCIPAL HUMAN RIGHTS OFFICER (D-1 Level)",2013-11-11,"http://reliefweb.int/node/614882","Haiti"
"112","614832","Finance Director, UMCOR Haiti",2013-11-11,"http://reliefweb.int/node/614832","Haiti"
"113","614756","Finance Specialist, P-3, Port au Prince, Haiti",2013-11-11,"http://reliefweb.int/node/614756","Haiti"
"114","614479","Gestionnaire Adjoint de Projet d'amélioration des Quartiers",2013-11-09,"http://reliefweb.int/node/614479","Haiti"
"115","614374","Gestionnaire Adjoint de Projet « Livelihoods »",2013-11-08,"http://reliefweb.int/node/614374","Haiti"
"116","614050","Technical Director",2013-11-07,"http://reliefweb.int/node/614050","Haiti"
"117","613820","Monitoring and Evaluation Specialist",2013-11-06,"http://reliefweb.int/node/613820","Haiti"
"118","613565","Programs Director",2013-11-05,"http://reliefweb.int/node/613565","Haiti"
"119","612990","Cholera Movement Coordinator",2013-11-01,"http://reliefweb.int/node/612990","Haiti"
"120","612786","Gestionnaire en Relation Clientèle--Sécurité Alimentaire/Economique, Programme KONEKTE",2013-10-31,"http://reliefweb.int/node/612786","Haiti"
"121","612612","Programme Coordinator Haiti (m / f)",2013-10-31,"http://reliefweb.int/node/612612","Haiti"
"122","612665","Supervisor, Orphanage-Haiti (1812)",2013-10-31,"http://reliefweb.int/node/612665","Haiti"
"123","612664","Program Manager, WASH, Haiti (1870)",2013-10-31,"http://reliefweb.int/node/612664","Haiti"
"124","612661","Facilities Maintenance Supervisor - Haiti (1811)",2013-10-31,"http://reliefweb.int/node/612661","Haiti"
"125","612502","HR/Administrative Assistant",2013-10-30,"http://reliefweb.int/node/612502","Haiti"
"126","612368","Expert en Deconcentration et Decentralisation Administrative, OMRH",2013-10-30,"http://reliefweb.int/node/612368","Haiti"
"127","611891","Chargé de compliance finances, achat et reporting",2013-10-28,"http://reliefweb.int/node/611891","Haiti"
"128","611293","Haiti Hope Project Support Officer (PSO)",2013-10-24,"http://reliefweb.int/node/611293","Haiti"
"129","611208","Consultation Internationale pour une analyse de situation sur l’enfance en domesticité en Haïti",2013-10-24,"http://reliefweb.int/node/611208","Haiti"
"130","611056","Volunteer Medical Doctors",2013-10-23,"http://reliefweb.int/node/611056","Haiti"
"131","610610","Responsable del componente de gestión y supervisión de obras urbanas del programa de agua y saneamiento",2013-10-22,"http://reliefweb.int/node/610610","Haiti"
"132","610700","Programme Manager",2013-10-22,"http://reliefweb.int/node/610700","Haiti"
"133","610440","Stagiaire Finance - Haiti",2013-10-21,"http://reliefweb.int/node/610440","Haiti"
"134","610180","Consultant, Disaster Resilient Construction Haiti",2013-10-21,"http://reliefweb.int/node/610180","Haiti"
"135","609899","Construction Coordinator",2013-10-18,"http://reliefweb.int/node/609899","Haiti"
"136","610001","Deputy Representative, Haiti, P5",2013-10-18,"http://reliefweb.int/node/610001","Haiti"
"137","609989","Spécialiste du Suivi et Evaluation",2013-10-18,"http://reliefweb.int/node/609989","Haiti"
"138","609626","Chef de projet (h/f) à Petit-Goâve à Haïti",2013-10-17,"http://reliefweb.int/node/609626","Haiti"
"139","609451","Directeur des Operations (Haïti)",2013-10-16,"http://reliefweb.int/node/609451","Haiti"
"140","609449","Sr. WATSAN Advisor",2013-10-16,"http://reliefweb.int/node/609449","Haiti"
"141","609446","Director, Finance and Administration (Haiti)",2013-10-16,"http://reliefweb.int/node/609446","Haiti"
"142","609238","Professional Learning Communities for School Administrators",2013-10-15,"http://reliefweb.int/node/609238","Haiti"
"143","609205","Archivist",2013-10-15,"http://reliefweb.int/node/609205","Haiti"
"144","608942","Haiti Country Director",2013-10-14,"http://reliefweb.int/node/608942","Haiti"
"145","608571","Solar Panel System Expert",2013-10-11,"http://reliefweb.int/node/608571","Haiti"
"146","608079","Expert en Developpement des Partenariats Public-Prive - Ministre de l'Economie et des Finances",2013-10-10,"http://reliefweb.int/node/608079","Haiti"
"147","608207","Returns Project Manager",2013-10-10,"http://reliefweb.int/node/608207","Haiti"
"148","608140","Consultancy Urban Livelihood Programming Situational Analysis",2013-10-10,"http://reliefweb.int/node/608140","Haiti"
"149","607676","Block Manufacturing Project Manager / Social Entrepreneur",2013-10-08,"http://reliefweb.int/node/607676","Haiti"
"150","607666","National Director – World Vision Haiti",2013-10-08,"http://reliefweb.int/node/607666","Haiti"
"151","607551","Consultancy Opportunity",2013-10-08,"http://reliefweb.int/node/607551","Haiti"
"152","606688","Expert en Recrutement, Promotion et Avancement, OMRH",2013-10-03,"http://reliefweb.int/node/606688","Haiti"
"153","606689","Expert en Recrutement, Promotion et Avancement, OMRH",2013-10-03,"http://reliefweb.int/node/606689","Haiti"
"154","606423","Project Coordinator",2013-10-02,"http://reliefweb.int/node/606423","Haiti"
"155","606165","Request for Proposal (RFP) - Organizational Assessment and Business Development Plan",2013-10-02,"http://reliefweb.int/node/606165","Haiti"
"156","605429","Documentary Filmmaker Volunteer",2013-09-30,"http://reliefweb.int/node/605429","Haiti"
"157","605408","Head of Technical Coordination",2013-09-27,"http://reliefweb.int/node/605408","Haiti"
"158","604899","Financial Controller - Haiti",2013-09-26,"http://reliefweb.int/node/604899","Haiti"
"159","604673","Value Chain Systems Manager (VCSM)",2013-09-25,"http://reliefweb.int/node/604673","Haiti"
"160","604626","Volunteer: HAS, Physician Specialists",2013-09-25,"http://reliefweb.int/node/604626","Haiti"
"161","604401","Conseiller en Gestion Administrative et Financière",2013-09-24,"http://reliefweb.int/node/604401","Haiti"
"162","604402","Comptable délégué",2013-09-24,"http://reliefweb.int/node/604402","Haiti"
"163","603992","Food, Income & Markets Technical Advisor - Haiti",2013-09-23,"http://reliefweb.int/node/603992","Haiti"
"164","603705","M&E Volunteer; Database Development",2013-09-20,"http://reliefweb.int/node/603705","Haiti"
"165","603620","Termes de référence",2013-09-20,"http://reliefweb.int/node/603620","Haiti"
"166","603549","Business Incubator Program Manager (Deputy Chief of Party) - Haïti",2013-09-20,"http://reliefweb.int/node/603549","Haiti"
"167","603547","Business Incubator Chief of Party - Haïti",2013-09-20,"http://reliefweb.int/node/603547","Haiti"
"168","603258","Communications and Advocacy Coordinator (to end January 2014)",2013-09-19,"http://reliefweb.int/node/603258","Haiti"
"169","603254","Funding Advisor",2013-09-19,"http://reliefweb.int/node/603254","Haiti"
"170","603244","Information Coordinator/Executive Assistant (fixed term to end January 2014)",2013-09-19,"http://reliefweb.int/node/603244","Haiti"
"171","602945","Director of Finance & Administration",2013-09-18,"http://reliefweb.int/node/602945","Haiti"
"172","602831","Medecin pediatre",2013-09-17,"http://reliefweb.int/node/602831","Haiti"
"173","602731","Coordinateur Réadaptation - Haïti",2013-09-17,"http://reliefweb.int/node/602731","Haiti"
"174","602235","Photovoice Facilitator",2013-09-16,"http://reliefweb.int/node/602235","Haiti"
"175","602514","Mission appui technique sécurité - 2 mois",2013-09-16,"http://reliefweb.int/node/602514","Haiti"
"176","602171","Representative of the Comite de Coordination des ONGs (CCO)",2013-09-13,"http://reliefweb.int/node/602171","Haiti"
"177","601909","Spinal Cord Injury and Rehabilitation Program Coordinator",2013-09-12,"http://reliefweb.int/node/601909","Haiti"
"178","601905","Procurement Officer (2)",2013-09-12,"http://reliefweb.int/node/601905","Haiti"
"179","601902","Assistant (e) aux Opérations Logistiques",2013-09-12,"http://reliefweb.int/node/601902","Haiti"
"180","601812","Inventory Officer",2013-09-12,"http://reliefweb.int/node/601812","Haiti"
"181","601600","Agent d'Enregistrement",2013-09-11,"http://reliefweb.int/node/601600","Haiti"
"182","601254","Cashier",2013-09-10,"http://reliefweb.int/node/601254","Haiti"
"183","601195","Chief of Party Orphans and Vulnerable Children (OVC) Program - Haiti",2013-09-10,"http://reliefweb.int/node/601195","Haiti"
"184","601092","Strategic Information Advisor-Haiti",2013-09-10,"http://reliefweb.int/node/601092","Haiti"
"185","601029","Procurement Officer",2013-09-09,"http://reliefweb.int/node/601029","Haiti"
"186","600949","Executive Assistant",2013-09-09,"http://reliefweb.int/node/600949","Haiti"
"187","600713","Finance Coordinator",2013-09-07,"http://reliefweb.int/node/600713","Haiti"
"188","600364","Sr. Engineering & Construction Program Manager",2013-09-05,"http://reliefweb.int/node/600364","Haiti"
"189","600356","Structural Engineers (2)",2013-09-05,"http://reliefweb.int/node/600356","Haiti"
"190","600182","Sr. Health Advisor",2013-09-05,"http://reliefweb.int/node/600182","Haiti"
"191","600138","Urban Planner",2013-09-04,"http://reliefweb.int/node/600138","Haiti"
"192","599803","Consultant OPS/OMS pour l’appui à la réponse cholera en Haiti",2013-09-03,"http://reliefweb.int/node/599803","Haiti"
"193","599829","Global Health Fellowship",2013-09-03,"http://reliefweb.int/node/599829","Haiti"
"194","598901","Coordinateur/trice médical/e de programme - évolution coordination générale (04.2014)",2013-09-03,"http://reliefweb.int/node/598901","Haiti"
"195","598941","Conseiller en Passation des Marchés de Santé Publique/Public Health Contracting Advisor, Ministry of Health",2013-08-29,"http://reliefweb.int/node/598941","Haiti"
"196","598733","Finance Specialist, P-3, Port au Prince, Haiti",2013-08-28,"http://reliefweb.int/node/598733","Haiti"
"197","598395","Haiti Country Director (Interim)",2013-08-27,"http://reliefweb.int/node/598395","Haiti"
"198","597757","Program Manager - Haiti",2013-08-23,"http://reliefweb.int/node/597757","Haiti"
"199","597169","Mid-term evaluation - Consultancy",2013-08-21,"http://reliefweb.int/node/597169","Haiti"
"200","597144","Infirmière autorisée, Programme d’Oncologie",2013-08-21,"http://reliefweb.int/node/597144","Haiti"
"201","596850","Urbaniste/Architecte – Responsable volet accessibilité – 4 mois – Haïti",2013-08-20,"http://reliefweb.int/node/596850","Haiti"
"202","596599","Expert en Comptes Nationaux de Santé en appui au MSPP",2013-08-19,"http://reliefweb.int/node/596599","Haiti"
"203","596223","Director of Operations - Haiti (non-profit organization management)",2013-08-16,"http://reliefweb.int/node/596223","Haiti"
"204","596222","Director of Operations - Haiti (non-profit organization management)",2013-08-16,"http://reliefweb.int/node/596222","Haiti"
"205","595972","INFORMATION COMUNICATION AND TECHNOLOGY SPECIALIST INT6448",2013-08-16,"http://reliefweb.int/node/595972","Haiti"
"206","595882","Consultant en Technologie en L'Information, Port-au-Prince, Haïti",2013-08-15,"http://reliefweb.int/node/595882","Haiti"
"207","595754","Consultant en Investigation et Renseignement Financiers, Port-au-Prince, Haïti",2013-08-14,"http://reliefweb.int/node/595754","Haiti"
"208","595463","Funding Advisor",2013-08-13,"http://reliefweb.int/node/595463","Haiti"
"209","595380","ORISE Position   Logistics Fellowship Program (Haiti and Atlanta, Ga)",2013-08-13,"http://reliefweb.int/node/595380","Haiti"
"210","595200","LAMIKA Physical Renewal Implementation",2013-08-12,"http://reliefweb.int/node/595200","Haiti"
"211","595198","LAMIKA Physical Renewal Implementation",2013-08-12,"http://reliefweb.int/node/595198","Haiti"
"212","595182","Rehabilitation and Training Coordinator",2013-08-12,"http://reliefweb.int/node/595182","Haiti"
"213","594840","Conseiller en partenariats publics-privés (PPP)/Public-Private Partnerships (PPP) Advisor, Ministry of National Education and Vocational Training",2013-08-09,"http://reliefweb.int/node/594840","Haiti"
"214","594839","Conseiller en accréditation des écoles/School Licensing Advisor, Ministry of National Education and Vocational Training (MENFP)",2013-08-09,"http://reliefweb.int/node/594839","Haiti"
"215","594837","Conseiller en Planification de l'Education, Port-au-Prince, Haïti",2013-08-09,"http://reliefweb.int/node/594837","Haiti"
"216","594811","Sr. Housing & Construction Advisor",2013-08-09,"http://reliefweb.int/node/594811","Haiti"
"217","594631","Strategic Information & Tech Associate",2013-08-09,"http://reliefweb.int/node/594631","Haiti"
"218","594632","Strategic Information Associate",2013-08-09,"http://reliefweb.int/node/594632","Haiti"
"219","594703","Stagiaire Finance - Haiti",2013-08-09,"http://reliefweb.int/node/594703","Haiti"
"220","594698","Stagiaire Reporting - Haiti",2013-08-09,"http://reliefweb.int/node/594698","Haiti"
"221","594685","Disaster Preparedness and Community Resilience Program Manager (218712-927)",2013-08-09,"http://reliefweb.int/node/594685","Haiti"
"222","594604","Expert en Déconcentration et Décentralisation Administrative, Port-au-Prince, Haïti",2013-08-08,"http://reliefweb.int/node/594604","Haiti"
"223","594603","Consultant en Communication, Relations Publiques & Prospective, Ministère de l'Economie et des Finances (MEF)",2013-08-08,"http://reliefweb.int/node/594603","Haiti"
"224","594559","Short Term Consultant: Sanitation Project Midterm Evaluation",2013-08-08,"http://reliefweb.int/node/594559","Haiti"
"225","594408","Program Director",2013-08-07,"http://reliefweb.int/node/594408","Haiti"
"226","594403","Monitoring & Evaluation Manager",2013-08-07,"http://reliefweb.int/node/594403","Haiti"
"227","594342","Operational Manager",2013-08-07,"http://reliefweb.int/node/594342","Haiti"
"228","594154","Baseline Survey Grand North Pi Djanm Program",2013-08-06,"http://reliefweb.int/node/594154","Haiti"
"229","594153","Médecin Généraliste",2013-08-06,"http://reliefweb.int/node/594153","Haiti"
"230","594139","DIRECTOR SUPPLY CHAIN",2013-08-06,"http://reliefweb.int/node/594139","Haiti"
"231","594127","Senior National Technical Expert - Community & Youth Development",2013-08-06,"http://reliefweb.int/node/594127","Haiti"
"232","593767","Delegate, LAMIKA Deputy Program Manager",2013-08-05,"http://reliefweb.int/node/593767","Haiti"
"233","593770","Communications, Information & Liasion Delegate",2013-08-05,"http://reliefweb.int/node/593770","Haiti"
"234","593611","Senior Data Demand and Use Specialist",2013-08-05,"http://reliefweb.int/node/593611","Haiti"
"235","593608","Senior HMIS Manager",2013-08-05,"http://reliefweb.int/node/593608","Haiti"
"236","593607","Senior Technical Coordinator",2013-08-05,"http://reliefweb.int/node/593607","Haiti"
"237","593442","Consultant - Manager du système d’Information du Logement et des Quartiers (SILQ)",2013-08-02,"http://reliefweb.int/node/593442","Haiti"
"238","593361","UNV Public Information Officer (Art Designer/Cartoonist)",2013-08-02,"http://reliefweb.int/node/593361","Haiti"
"239","593103","Assistant(e) Exécutif(ve)",2013-08-01,"http://reliefweb.int/node/593103","Haiti"
"240","592835","Communications Coordinator & Storyteller",2013-07-31,"http://reliefweb.int/node/592835","Haiti"
"241","592804","Gestionnaire en Relation Clientèle--Droit et Bonne Gouvernance, Programme KONEKTE",2013-07-31,"http://reliefweb.int/node/592804","Haiti"
"242","592786","Médecin Généraliste",2013-07-31,"http://reliefweb.int/node/592786","Haiti"
"243","592778","Médecin Anesthésiste a l`HUM",2013-07-31,"http://reliefweb.int/node/592778","Haiti"
"244","592495","National Logistics Coordinator",2013-07-30,"http://reliefweb.int/node/592495","Haiti"
"245","592496","National Logistics Coordinator",2013-07-30,"http://reliefweb.int/node/592496","Haiti"
"246","592231","Deputy Country Representative, Programs",2013-07-29,"http://reliefweb.int/node/592231","Haiti"
"247","591840","Institutional Change & Development Delegate",2013-07-26,"http://reliefweb.int/node/591840","Haiti"
"248","591831","UN RESPONSABLE PROGRAMMES FACILITE EAU (H/F)",2013-07-26,"http://reliefweb.int/node/591831","Haiti"
"249","591651","Media/Technical Writer Volunteer",2013-07-26,"http://reliefweb.int/node/591651","Haiti"
"250","591226","Responsable Academique pour la Résidence Hospitalière en Médecine Interne",2013-07-24,"http://reliefweb.int/node/591226","Haiti"
"251","591225","Responsable Academique pour la Résidence Hospitalière en Chirurgie Générale",2013-07-24,"http://reliefweb.int/node/591225","Haiti"
"252","591224","Responsable Academique pour la Résidence Hospitalière en Pédiatrie",2013-07-24,"http://reliefweb.int/node/591224","Haiti"
"253","591160","DRR Programme Coordinator - Haiti",2013-07-24,"http://reliefweb.int/node/591160","Haiti"
"254","590999","Entrepreneurs du Monde - Directeur Pays Haïti",2013-07-23,"http://reliefweb.int/node/590999","Haiti"
"255","590960","Lead evaluator  for Midterm Project Review of HIV Prevention (PrevSIDA)",2013-07-23,"http://reliefweb.int/node/590960","Haiti"
"256","590874","Assistant Country Director - Programmes",2013-07-23,"http://reliefweb.int/node/590874","Haiti"
"257","590752","Directeur de programme de résidence hospitalière en Médecine Interne",2013-07-22,"http://reliefweb.int/node/590752","Haiti"
"258","590751","REPORTING/GRANTS VOLUNTEER",2013-07-22,"http://reliefweb.int/node/590751","Haiti"
"259","590367","Impact Monitoring & Reporting Consultant",2013-07-19,"http://reliefweb.int/node/590367","Haiti"
"260","589268","Specialist in Urban Agriculture and Community Gardens",2013-07-15,"http://reliefweb.int/node/589268","Haiti"
"261","589246","International Consultants – Earthquake Loss Estimates for Northern Haiti",2013-07-15,"http://reliefweb.int/node/589246","Haiti"
"262","589183","LAMIKA Deputy Program Manager",2013-07-15,"http://reliefweb.int/node/589183","Haiti"
"263","588981","Directeur de Pharmacie – Mirebalais National Teaching Hospital",2013-07-13,"http://reliefweb.int/node/588981","Haiti"
"264","588684","Senior National Technical Expert - Community and Youth Development (Haitian National)",2013-07-12,"http://reliefweb.int/node/588684","Haiti"
"265","588732","Economic Development Program Manager - Haiti (218671-927)",2013-07-12,"http://reliefweb.int/node/588732","Haiti"
